onset	duration	color_type	report_type	timing_type	score_eval
35.01941	0	2	No_Report	Stim	9999
42.360553	0	2	No_Report	Eval	9999
45.51873	0	8	Report	Stim	9000
52.859954	0	8	Report	Eval	9000
55.526444	0	5	No_Report	Stim	9999
62.875959	0	5	No_Report	Eval	9999
65.525717	0	1	No_Report	Stim	9999
72.858626	0	1	No_Report	Eval	9999
75.025152	0	8	No_Report	Stim	9999
82.40799	0	8	No_Report	Eval	9999
85.524454	0	4	Report	Stim	-2
92.848964	0	4	Report	Eval	-2
95.523788	0	8	No_Report	Stim	9999
102.86497	0	8	No_Report	Eval	9999
105.523128	0	6	Report	Stim	2
112.847584	0	6	Report	Eval	2
115.022498	0	4	Report	Stim	-3
122.347013	0	4	Report	Eval	-3
125.521755	0	7	No_Report	Stim	9999
132.862979	0	7	No_Report	Eval	9999
135.021166	0	3	Report	Stim	-2
142.34563	0	3	Report	Eval	-2
145.020509	0	9	Report	Stim	-1
152.344959	0	9	Report	Eval	-1
155.019843	0	8	Report	Stim	3
162.344296	0	8	Report	Eval	3
165.019177	0	7	No_Report	Stim	9999
172.360356	0	7	No_Report	Eval	9999
175.518425	0	8	Report	Stim	2
182.842998	0	8	Report	Eval	2
185.017848	0	8	No_Report	Stim	9999
192.375694	0	8	No_Report	Eval	9999
195.525446	0	9	No_Report	Stim	9999
202.874999	0	9	No_Report	Eval	9999
205.025812	0	1	Report	Stim	2
212.350302	0	1	Report	Eval	2
215.525162	0	3	Report	Stim	-2
222.849674	0	3	Report	Eval	-2
225.524495	0	4	Report	Stim	3
232.848956	0	4	Report	Eval	3
235.023865	0	4	No_Report	Stim	9999
242.365052	0	4	No_Report	Eval	9999
245.523103	0	2	Report	Stim	-4
252.847683	0	2	Report	Eval	-4
255.522506	0	9	Report	Stim	1
262.855313	0	9	Report	Eval	1
265.021878	0	6	No_Report	Stim	9999
272.36306	0	6	No_Report	Eval	9999
275.521184	0	8	No_Report	Stim	9999
282.862365	0	8	No_Report	Eval	9999
285.02051	0	3	Report	Stim	-4
292.345064	0	3	Report	Eval	-4
295.519778	0	3	Report	Stim	4
302.84531	0	3	Report	Eval	4
