onset	duration	color_type	report_type	timing_type	score_eval
35.520758	0	1	Report	Stim	-3
42.845208	0	1	Report	Eval	-3
45.020089	0	8	Report	Stim	2
52.352991	0	8	Report	Eval	2
55.02776	0	7	No_Report	Stim	9999
62.368998	0	7	No_Report	Eval	9999
65.018765	0	1	No_Report	Stim	9999
72.36834	0	1	No_Report	Eval	9999
75.01809	0	9	No_Report	Stim	9999
82.3676	0	9	No_Report	Eval	9999
85.52576	0	2	No_Report	Stim	9999
92.866908	0	2	No_Report	Eval	9999
95.033513	0	2	Report	Stim	4
102.358031	0	2	Report	Eval	4
105.524415	0	1	No_Report	Stim	9999
112.865672	0	1	No_Report	Eval	9999
115.523833	0	6	No_Report	Stim	9999
122.865017	0	6	No_Report	Eval	9999
125.03154	0	2	No_Report	Stim	9999
132.380987	0	2	No_Report	Eval	9999
135.522439	0	4	No_Report	Stim	9999
142.880314	0	4	No_Report	Eval	9999
145.521857	0	5	Report	Stim	3
152.854713	0	5	Report	Eval	3
155.521128	0	2	No_Report	Stim	9999
162.903984	0	2	No_Report	Eval	9999
165.520545	0	3	Report	Stim	2
172.845994	0	3	Report	Eval	2
175.520822	0	8	No_Report	Stim	9999
182.8704	0	8	No_Report	Eval	9999
185.020259	0	3	Report	Stim	-4
192.344712	0	3	Report	Eval	-4
195.019544	0	3	No_Report	Stim	9999
202.369121	0	3	No_Report	Eval	9999
205.027282	0	1	Report	Stim	-3
212.35174	0	1	Report	Eval	-3
215.026562	0	1	No_Report	Stim	9999
222.367802	0	1	No_Report	Eval	9999
225.025918	0	4	Report	Stim	-3
232.350424	0	4	Report	Eval	-3
235.525271	0	7	No_Report	Stim	9999
242.883119	0	7	No_Report	Eval	9999
245.524543	0	4	Report	Stim	-2
252.850131	0	4	Report	Eval	-2
255.02399	0	6	Report	Stim	-1
262.349493	0	6	Report	Eval	-1
265.524213	0	6	Report	Stim	4
272.848737	0	6	Report	Eval	4
275.523638	0	8	Report	Stim	1
282.848162	0	8	Report	Eval	1
285.023015	0	5	No_Report	Stim	9999
292.372471	0	5	No_Report	Eval	9999
295.522328	0	1	Report	Stim	-4
302.855107	0	1	Report	Eval	-4
305.521665	0	7	Report	Stim	-4
312.846127	0	7	Report	Eval	-4
315.52095	0	2	Report	Stim	-4
322.84548	0	2	Report	Eval	-4
325.020385	0	5	Report	Stim	-3
332.353239	0	5	Report	Eval	-3
335.019727	0	4	No_Report	Stim	9999
342.369241	0	4	No_Report	Eval	9999
345.019068	0	8	No_Report	Stim	9999
352.368516	0	8	No_Report	Eval	9999
355.018409	0	6	No_Report	Stim	9999
362.351265	0	6	No_Report	Eval	9999
365.51772	0	9	No_Report	Stim	9999
