onset	duration	color_type	report_type	timing_type	score_eval
35.518264	0	5	Report	Stim	-2
42.842695	0	5	Report	Eval	-2
45.025881	0	4	Report	Stim	3
52.351342	0	4	Report	Eval	3
55.53451	0	7	Report	Stim	1
62.85899	0	7	Report	Eval	1
65.025505	0	3	No_Report	Stim	9999
72.374988	0	3	No_Report	Eval	9999
75.024801	0	8	Report	Stim	-2
82.349218	0	8	Report	Eval	-2
85.524054	0	8	Report	Stim	4
92.84854	0	8	Report	Eval	4
95.52335	0	9	Report	Stim	2
102.84776	0	9	Report	Eval	2
105.522641	0	4	Report	Stim	-2
112.847122	0	4	Report	Eval	-2
115.021964	0	9	No_Report	Stim	9999
122.371445	0	9	No_Report	Eval	9999
125.021258	0	2	Report	Stim	1
132.345742	0	2	Report	Eval	1
135.520517	0	2	Report	Stim	4
142.844937	0	2	Report	Eval	4
145.019774	0	7	No_Report	Stim	9999
152.386978	0	7	No_Report	Eval	9999
155.020135	0	2	Report	Stim	-2
162.344614	0	2	Report	Eval	-2
165.519394	0	9	No_Report	Stim	9999
172.868871	0	9	No_Report	Eval	9999
175.018708	0	6	Report	Stim	-3
182.343132	0	6	Report	Eval	-3
185.526313	0	3	Report	Stim	-1
192.850787	0	3	Report	Eval	-1
195.525533	0	3	No_Report	Stim	9999
202.875077	0	3	No_Report	Eval	9999
205.52489	0	1	Report	Stim	-3
212.84931	0	1	Report	Eval	-3
215.024156	0	1	No_Report	Stim	9999
222.373698	0	1	No_Report	Eval	9999
225.523475	0	2	Report	Stim	3
232.847959	0	2	Report	Eval	3
235.52277	0	6	Report	Stim	-3
242.848202	0	6	Report	Eval	-3
245.023039	0	1	Report	Stim	-3
252.348513	0	1	Report	Eval	-3
255.023389	0	5	No_Report	Stim	9999
262.372867	0	5	No_Report	Eval	9999
265.522583	0	8	No_Report	Stim	9999
272.855458	0	8	No_Report	Eval	9999
275.530191	0	4	No_Report	Stim	9999
282.904748	0	4	No_Report	Eval	9999
285.521228	0	5	No_Report	Stim	9999
292.854047	0	5	No_Report	Eval	9999
295.020555	0	5	No_Report	Stim	9999
302.361702	0	5	No_Report	Eval	9999
305.51977	0	1	Report	Stim	-3
312.844298	0	1	Report	Eval	-3
315.019143	0	3	No_Report	Stim	9999
322.360287	0	3	No_Report	Eval	9999
325.018367	0	5	Report	Stim	3
332.342857	0	5	Report	Eval	3
335.526028	0	2	No_Report	Stim	9999
342.858838	0	2	No_Report	Eval	9999
345.02535	0	4	Report	Stim	2
352.349774	0	4	Report	Eval	2
355.025644	0	3	Report	Stim	3
362.350128	0	3	Report	Eval	3
365.524903	0	6	No_Report	Stim	9999
372.874327	0	6	No_Report	Eval	9999
375.024167	0	9	No_Report	Stim	9999
382.373695	0	9	No_Report	Eval	9999
385.52344	0	7	No_Report	Stim	9999
392.856303	0	7	No_Report	Eval	9999
395.022746	0	9	Report	Stim	-3
402.347211	0	9	Report	Eval	-3
405.522071	0	1	No_Report	Stim	9999
412.863215	0	1	No_Report	Eval	9999
415.021349	0	8	Report	Stim	2
422.345801	0	8	Report	Eval	2
425.020692	0	6	No_Report	Stim	9999
