onset	duration	color_type	report_type	timing_type	score_eval
35.529549	0	5	Report	Stim	-3
42.853978	0	5	Report	Eval	-3
45.02055	0	4	Report	Stim	3
52.345031	0	4	Report	Eval	3
55.519806	0	7	Report	Stim	1
62.845242	0	7	Report	Eval	1
65.020132	0	3	No_Report	Stim	9999
72.369611	0	3	No_Report	Eval	9999
75.019425	0	8	Report	Stim	-2
82.343823	0	8	Report	Eval	-2
85.518683	0	8	Report	Stim	4
92.844104	0	8	Report	Eval	4
95.518976	0	9	Report	Stim	2
102.843393	0	9	Report	Eval	2
105.526599	0	4	Report	Stim	-3
112.851014	0	4	Report	Eval	-3
115.025928	0	9	No_Report	Stim	9999
122.37535	0	9	No_Report	Eval	9999
125.025223	0	2	Report	Stim	-1
132.349646	0	2	Report	Eval	-1
135.52443	0	2	Report	Stim	4
142.848961	0	2	Report	Eval	4
145.023805	0	7	No_Report	Stim	9999
152.373237	0	7	No_Report	Eval	9999
155.023097	0	2	Report	Stim	-3
162.348509	0	2	Report	Eval	-3
165.523301	0	9	No_Report	Stim	9999
172.864428	0	9	No_Report	Eval	9999
175.02261	0	6	Report	Stim	-4
182.34717	0	6	Report	Eval	-4
185.521946	0	3	Report	Stim	-1
192.846423	0	3	Report	Eval	-1
195.521234	0	3	No_Report	Stim	9999
202.854049	0	3	No_Report	Eval	9999
205.520476	0	1	Report	Stim	-4
212.845011	0	1	Report	Eval	-4
215.019857	0	1	No_Report	Stim	9999
222.352589	0	1	No_Report	Eval	9999
225.519074	0	2	Report	Stim	2
232.843598	0	2	Report	Eval	2
235.518407	0	6	Report	Stim	-3
242.842829	0	6	Report	Eval	-3
245.017735	0	1	Report	Stim	-4
252.342219	0	1	Report	Eval	-4
255.025364	0	5	No_Report	Stim	9999
262.37584	0	5	No_Report	Eval	9999
265.525617	0	8	No_Report	Stim	9999
272.875102	0	8	No_Report	Eval	9999
275.524851	0	4	No_Report	Stim	9999
282.874396	0	4	No_Report	Eval	9999
285.524148	0	5	No_Report	Stim	9999
292.873687	0	5	No_Report	Eval	9999
295.023481	0	5	No_Report	Stim	9999
302.389683	0	5	No_Report	Eval	9999
305.522794	0	1	Report	Stim	-4
312.847205	0	1	Report	Eval	-4
315.022039	0	3	No_Report	Stim	9999
322.354938	0	3	No_Report	Eval	9999
325.030742	0	5	Report	Stim	2
332.355211	0	5	Report	Eval	2
335.521587	0	2	No_Report	Stim	9999
342.862819	0	2	No_Report	Eval	9999
345.020999	0	4	Report	Stim	-1
352.345483	0	4	Report	Eval	-1
355.020292	0	3	Report	Stim	1
362.345778	0	3	Report	Eval	1
365.520546	0	6	No_Report	Stim	9999
372.86161	0	6	No_Report	Eval	9999
375.019881	0	9	No_Report	Stim	9999
382.361024	0	9	No_Report	Eval	9999
385.51909	0	7	No_Report	Stim	9999
392.860284	0	7	No_Report	Eval	9999
395.018463	0	9	Report	Stim	-4
402.342948	0	9	Report	Eval	-4
405.526057	0	1	No_Report	Stim	9999
412.908868	0	1	No_Report	Eval	9999
415.025382	0	8	Report	Stim	1
422.349814	0	8	Report	Eval	1
425.02462	0	6	No_Report	Stim	9999
432.36582	0	6	No_Report	Eval	9999
435.023966	0	7	Report	Stim	3
442.348373	0	7	Report	Eval	3
445.523177	0	6	No_Report	Stim	9999
452.881037	0	6	No_Report	Eval	9999
455.02251	0	4	No_Report	Stim	9999
462.355267	0	4	No_Report	Eval	9999
465.522809	0	8	Report	Stim	-2
472.847292	0	8	Report	Eval	-2
475.522106	0	3	No_Report	Stim	9999
482.863256	0	3	No_Report	Eval	9999
485.521401	0	9	No_Report	Stim	9999
492.862545	0	9	No_Report	Eval	9999
495.520633	0	5	No_Report	Stim	9999
502.861835	0	5	No_Report	Eval	9999
505.019974	0	3	No_Report	Stim	9999
512.361169	0	3	No_Report	Eval	9999
515.51923	0	7	Report	Stim	-4
522.843759	0	7	Report	Eval	-4
525.018604	0	7	No_Report	Stim	9999
532.351418	0	7	No_Report	Eval	9999
535.5178	0	5	Report	Stim	1
542.842303	0	5	Report	Eval	1
545.525488	0	9	Report	Stim	-4
552.849975	0	9	Report	Eval	-4
555.024821	0	9	No_Report	Stim	9999
562.399293	0	9	No_Report	Eval	9999
565.025108	0	8	No_Report	Stim	9999
572.357927	0	8	No_Report	Eval	9999
575.024349	0	7	Report	Stim	-4
582.349886	0	7	Report	Eval	-4
585.524591	0	4	No_Report	Stim	9999
592.865808	0	4	No_Report	Eval	9999
595.523908	0	4	Report	Stim	4
602.848392	0	4	Report	Eval	4
605.023283	0	2	No_Report	Stim	9999
612.364433	0	2	No_Report	Eval	9999
615.522543	0	3	Report	Stim	1
622.847023	0	3	Report	Eval	1
625.02187	0	4	No_Report	Stim	9999
632.37968	0	4	No_Report	Eval	9999
635.021098	0	1	No_Report	Stim	9999
642.36221	0	1	No_Report	Eval	9999
645.020452	0	9	Report	Stim	2
652.344937	0	9	Report	Eval	2
655.019749	0	3	Report	Stim	-2
662.344181	0	3	Report	Eval	-2
665.518923	0	2	No_Report	Stim	9999
672.861151	0	2	No_Report	Eval	9999
675.519299	0	8	No_Report	Stim	9999
682.868779	0	8	No_Report	Eval	9999
685.018629	0	2	Report	Stim	-1
692.343107	0	2	Report	Eval	-1
695.526172	0	1	No_Report	Stim	9999
702.867301	0	1	No_Report	Eval	9999
705.025499	0	4	Report	Stim	-3
712.35003	0	4	Report	Eval	-3
715.024836	0	6	Report	Stim	1
722.349321	0	6	Report	Eval	1
725.024132	0	5	No_Report	Stim	9999
732.36528	0	5	No_Report	Eval	9999
735.523391	0	6	Report	Stim	2
742.847821	0	6	Report	Eval	2
745.022722	0	6	Report	Stim	9999
752.380532	0	6	Report	Eval	9999
