onset	duration	color_type	report_type	timing_type	score_eval
35.02011	0	2	No_Report	Stim	9999
42.410791	0	2	No_Report	Eval	9999
45.519707	0	8	Report	Stim	-3
52.843731	0	8	Report	Eval	-3
55.518375	0	5	No_Report	Stim	9999
62.884984	0	5	No_Report	Eval	9999
65.526371	0	1	No_Report	Stim	9999
72.859724	0	1	No_Report	Eval	9999
75.026055	0	8	No_Report	Stim	9999
82.366794	0	8	No_Report	Eval	9999
85.525705	0	4	Report	Stim	-4
92.849726	0	4	Report	Eval	-4
95.524376	0	8	No_Report	Stim	9999
102.866063	0	8	No_Report	Eval	9999
105.523994	0	6	Report	Stim	2
112.848998	0	6	Report	Eval	2
115.02377	0	4	Report	Stim	1
122.347794	0	4	Report	Eval	1
125.52233	0	7	No_Report	Stim	9999
132.864006	0	7	No_Report	Eval	9999
135.022045	0	3	Report	Stim	1
142.347125	0	3	Report	Eval	1
145.021666	0	9	Report	Stim	-4
152.345794	0	9	Report	Eval	-4
155.021379	0	8	Report	Stim	4
162.34546	0	8	Report	Eval	4
165.020103	0	7	No_Report	Stim	9999
172.370122	0	7	No_Report	Eval	9999
175.519701	0	8	Report	Stim	4
182.84473	0	8	Report	Eval	4
185.019333	0	8	No_Report	Stim	9999
192.368454	0	8	No_Report	Eval	9999
195.518983	0	9	No_Report	Stim	9999
202.868059	0	9	No_Report	Eval	9999
205.026041	0	1	Report	Stim	4
212.351122	0	1	Report	Eval	4
215.525704	0	3	Report	Stim	-4
222.851722	0	3	Report	Eval	-4
225.526367	0	4	Report	Stim	4
232.85039	0	4	Report	Eval	4
235.025045	0	4	No_Report	Stim	9999
242.366793	0	4	No_Report	Eval	9999
245.524647	0	2	Report	Stim	2
252.849722	0	2	Report	Eval	2
255.524275	0	9	Report	Stim	1
262.848297	0	9	Report	Eval	1
265.024098	0	6	No_Report	Stim	9999
272.38145	0	6	No_Report	Eval	9999
275.522702	0	8	No_Report	Stim	9999
282.88105	0	8	No_Report	Eval	9999
285.022329	0	3	Report	Stim	-3
292.347414	0	3	Report	Eval	-3
295.521986	0	3	Report	Stim	4
302.846054	0	3	Report	Eval	4
305.020767	0	2	Report	Stim	3
312.345745	0	2	Report	Eval	3
315.020437	0	7	Report	Stim	-4
322.345401	0	7	Report	Eval	-4
325.519974	0	7	Report	Stim	4
332.844059	0	7	Report	Eval	4
335.019722	0	9	No_Report	Stim	9999
342.368714	0	9	No_Report	Eval	9999
345.518368	0	4	No_Report	Stim	9999
352.868303	0	4	No_Report	Eval	9999
355.518034	0	1	Report	Stim	-1
362.843057	0	1	Report	Eval	-1
