onset	duration	color_type	report_type	timing_type	score_eval
35.524954	0	5	Report	Stim	-2
42.849375	0	5	Report	Eval	-2
45.024197	0	4	Report	Stim	2
52.348661	0	4	Report	Eval	2
55.52349	0	7	Report	Stim	1
62.847954	0	7	Report	Eval	1
65.031087	0	3	No_Report	Stim	9999
72.38052	0	3	No_Report	Eval	9999
75.022007	0	8	Report	Stim	-3
82.347448	0	8	Report	Eval	-3
85.522281	0	8	Report	Stim	4
92.846666	0	8	Report	Eval	4
95.521491	0	9	Report	Stim	-1
102.845959	0	9	Report	Eval	-1
105.520759	0	4	Report	Stim	-1
112.845292	0	4	Report	Eval	-1
115.020131	0	9	No_Report	Stim	9999
122.352931	0	9	No_Report	Eval	9999
125.019389	0	2	Report	Stim	-2
132.343865	0	2	Report	Eval	-2
135.518588	0	2	Report	Stim	4
142.843097	0	2	Report	Eval	4
145.017937	0	7	No_Report	Stim	9999
152.375731	0	7	No_Report	Eval	9999
155.02554	0	2	Report	Stim	-2
162.350938	0	2	Report	Eval	-2
165.525704	0	9	No_Report	Stim	9999
172.875233	0	9	No_Report	Eval	9999
175.025074	0	6	Report	Stim	-3
182.349495	0	6	Report	Eval	-3
185.524244	0	3	Report	Stim	-1
192.848769	0	3	Report	Eval	-1
195.523507	0	3	No_Report	Stim	9999
202.85637	0	3	No_Report	Eval	9999
205.522781	0	1	Report	Stim	1
212.847304	0	1	Report	Eval	1
215.022141	0	1	No_Report	Stim	9999
222.363194	0	1	No_Report	Eval	9999
225.521379	0	2	Report	Stim	2
232.845838	0	2	Report	Eval	2
235.521601	0	6	Report	Stim	-2
242.847104	0	6	Report	Eval	-2
245.021882	0	1	Report	Stim	-3
252.346413	0	1	Report	Eval	-3
255.021165	0	5	No_Report	Stim	9999
262.362267	0	5	No_Report	Eval	9999
265.520449	0	8	No_Report	Stim	9999
272.861519	0	8	No_Report	Eval	9999
275.51971	0	4	No_Report	Stim	9999
282.860842	0	4	No_Report	Eval	9999
285.518978	0	5	No_Report	Stim	9999
292.86011	0	5	No_Report	Eval	9999
295.026615	0	5	No_Report	Stim	9999
302.376025	0	5	No_Report	Eval	9999
305.525851	0	1	Report	Stim	-2
312.85031	0	1	Report	Eval	-2
315.025153	0	3	No_Report	Stim	9999
322.36719	0	3	No_Report	Eval	9999
325.025418	0	5	Report	Stim	2
332.349815	0	5	Report	Eval	2
335.524596	0	2	No_Report	Stim	9999
342.865711	0	2	No_Report	Eval	9999
345.023953	0	4	Report	Stim	-1
352.348422	0	4	Report	Eval	-1
355.023167	0	3	Report	Stim	3
362.347617	0	3	Report	Eval	3
365.522456	0	6	No_Report	Stim	9999
372.863583	0	6	No_Report	Eval	9999
375.021759	0	9	No_Report	Stim	9999
382.362883	0	9	No_Report	Eval	9999
385.520943	0	7	No_Report	Stim	9999
392.862118	0	7	No_Report	Eval	9999
395.020291	0	9	Report	Stim	-4
402.344757	0	9	Report	Eval	-4
405.520521	0	1	No_Report	Stim	9999
412.878318	0	1	No_Report	Eval	9999
415.019825	0	8	Report	Stim	1
422.344243	0	8	Report	Eval	1
425.019016	0	6	No_Report	Stim	9999
432.368548	0	6	No_Report	Eval	9999
435.018361	0	7	Report	Stim	3
442.342771	0	7	Report	Eval	3
445.525927	0	6	No_Report	Stim	9999
452.866968	0	6	No_Report	Eval	9999
455.025169	0	4	No_Report	Stim	9999
462.366291	0	4	No_Report	Eval	9999
465.524388	0	8	Report	Stim	-2
472.848857	0	8	Report	Eval	-2
475.523729	0	3	No_Report	Stim	9999
482.865789	0	3	No_Report	Eval	9999
485.524997	0	9	No_Report	Stim	9999
492.866052	0	9	No_Report	Eval	9999
495.524264	0	5	No_Report	Stim	9999
