onset	duration	color_type	report_type	timing_type	score_eval
35.059287	0	2	No_Report	Stim	9999
42.41718	0	2	No_Report	Eval	9999
45.525292	0	8	Report	Stim	9000
52.86744	0	8	Report	Eval	9000
55.533915	0	5	No_Report	Stim	9999
62.883394	0	5	No_Report	Eval	9999
65.524872	0	1	No_Report	Stim	9999
72.866018	0	1	No_Report	Eval	9999
75.032536	0	8	No_Report	Stim	9999
82.381942	0	8	No_Report	Eval	9999
85.523415	0	4	Report	Stim	-3
92.847859	0	4	Report	Eval	-3
95.522746	0	8	No_Report	Stim	9999
102.880556	0	8	No_Report	Eval	9999
105.538704	0	6	Report	Stim	2
112.871514	0	6	Report	Eval	2
115.037976	0	4	Report	Stim	-1
122.362507	0	4	Report	Eval	-1
125.5205	0	7	No_Report	Stim	9999
132.870094	0	7	No_Report	Eval	9999
135.019939	0	3	Report	Stim	-3
142.352674	0	3	Report	Eval	-3
145.027564	0	9	Report	Stim	-2
152.361328	0	9	Report	Eval	-2
155.019518	0	8	Report	Stim	3
162.352264	0	8	Report	Eval	3
165.035474	0	7	No_Report	Stim	9999
172.384952	0	7	No_Report	Eval	9999
175.526309	0	8	Report	Stim	3
182.850779	0	8	Report	Eval	3
185.02572	0	8	No_Report	Stim	9999
192.366812	0	8	No_Report	Eval	9999
195.533313	0	9	No_Report	Stim	9999
202.882789	0	9	No_Report	Eval	9999
205.032629	0	1	Report	Stim	3
212.357114	0	1	Report	Eval	3
215.540153	0	3	Report	Stim	-2
222.864702	0	3	Report	Eval	-2
225.522746	0	4	Report	Stim	3
232.847245	0	4	Report	Eval	3
235.022059	0	4	No_Report	Stim	9999
242.37157	0	4	No_Report	Eval	9999
245.521356	0	2	Report	Stim	2
252.863569	0	2	Report	Eval	2
255.529997	0	9	Report	Stim	2
262.862748	0	9	Report	Eval	2
265.021046	0	6	No_Report	Stim	9999
272.353783	0	6	No_Report	Eval	9999
275.520297	0	8	No_Report	Stim	9999
282.886442	0	8	No_Report	Eval	9999
285.019619	0	3	Report	Stim	-3
292.344036	0	3	Report	Eval	-3
295.527151	0	3	Report	Stim	4
302.852592	0	3	Report	Eval	4
305.019145	0	2	Report	Stim	3
312.343678	0	2	Report	Eval	3
315.026823	0	7	Report	Stim	-3
322.351301	0	7	Report	Eval	-3
325.526079	0	7	Report	Stim	4
332.867146	0	7	Report	Eval	4
335.033657	0	9	No_Report	Stim	9999
342.383139	0	9	No_Report	Eval	9999
345.532959	0	4	No_Report	Stim	9999
352.874134	0	4	No_Report	Eval	9999
355.524945	0	1	Report	Stim	-4
362.857693	0	1	Report	Eval	-4
365.03261	0	1	Report	Stim	4
372.357012	0	1	Report	Eval	4
375.023465	0	6	Report	Stim	-3
382.347935	0	6	Report	Eval	-3
385.522821	0	6	No_Report	Stim	9999
392.872298	0	6	No_Report	Eval	9999
395.522112	0	3	No_Report	Stim	9999
402.871584	0	3	No_Report	Eval	9999
405.5214	0	6	Report	Stim	-2
412.845876	0	6	Report	Eval	-2
415.020721	0	5	Report	Stim	1
422.345203	0	5	Report	Eval	1
425.51998	0	5	Report	Stim	4
432.84436	0	5	Report	Eval	4
435.019305	0	7	Report	Stim	2
442.343711	0	7	Report	Eval	2
445.018595	0	4	Report	Stim	-1
452.351408	0	4	Report	Eval	-1
455.026217	0	6	No_Report	Stim	9999
462.376576	0	6	No_Report	Eval	9999
465.026422	0	1	No_Report	Stim	9999
472.375982	0	1	No_Report	Eval	9999
475.025797	0	4	No_Report	Stim	9999
482.37522	0	4	No_Report	Eval	9999
485.025084	0	3	No_Report	Stim	9999
492.374562	0	3	No_Report	Eval	9999
495.524266	0	7	No_Report	Stim	9999
502.873823	0	7	No_Report	Eval	9999
505.023569	0	5	No_Report	Stim	9999
512.373142	0	5	No_Report	Eval	9999
515.522825	0	4	No_Report	Stim	9999
522.872398	0	4	No_Report	Eval	9999
525.022244	0	9	Report	Stim	9000
532.371654	0	9	Report	Eval	9000
535.029866	0	5	Report	Stim	-1
542.354346	0	5	Report	Eval	-1
545.020826	0	8	Report	Stim	-1
552.353577	0	8	Report	Eval	-1
555.520078	0	1	Report	Stim	1
562.845509	0	1	Report	Eval	1
565.537034	0	2	No_Report	Stim	9999
572.878184	0	2	No_Report	Eval	9999
575.520661	0	3	No_Report	Stim	9999
582.86181	0	3	No_Report	Eval	9999
585.519953	0	5	No_Report	Stim	9999
592.861095	0	5	No_Report	Eval	9999
595.527573	0	9	No_Report	Stim	9999
602.877055	0	9	No_Report	Eval	9999
605.518534	0	9	Report	Stim	4
612.843013	0	9	Report	Eval	4
615.52615	0	7	Report	Stim	1
622.858912	0	7	Report	Eval	1
625.033815	0	2	No_Report	Stim	9999
632.36657	0	2	No_Report	Eval	9999
635.02477	0	4	No_Report	Stim	9999
642.41591	0	4	No_Report	Eval	9999
645.53231	0	5	Report	Stim	3
652.856834	0	5	Report	Eval	3
655.531643	0	2	Report	Stim	-2
662.857127	0	2	Report	Eval	-2
665.023638	0	1	Report	Stim	2
672.348122	0	1	Report	Eval	2
675.031174	0	7	Report	Stim	-4
682.364018	0	7	Report	Eval	-4
685.022166	0	6	Report	Stim	3
692.354992	0	6	Report	Eval	3
695.021463	0	7	No_Report	Stim	9999
702.379219	0	7	No_Report	Eval	9999
705.529096	0	1	No_Report	Stim	9999
712.878575	0	1	No_Report	Eval	9999
715.020087	0	9	No_Report	Stim	9999
722.361233	0	9	No_Report	Eval	9999
725.019327	0	3	No_Report	Stim	9999
732.360527	0	3	No_Report	Eval	9999
735.027003	0	8	No_Report	Stim	9999
742.376483	0	8	No_Report	Eval	9999
745.517868	0	2	No_Report	Stim	9999
752.884067	0	2	No_Report	Eval	9999
755.025531	0	2	No_Report	Stim	9999
762.359298	0	2	No_Report	Eval	9999
765.025806	0	5	No_Report	Stim	9999
772.408679	0	5	No_Report	Eval	9999
775.041773	0	3	Report	Stim	1
782.366305	0	3	Report	Eval	1
785.024399	0	1	No_Report	Stim	9999
792.373927	0	1	No_Report	Eval	9999
795.023689	0	5	Report	Stim	-3
802.348219	0	5	Report	Eval	-3
805.522999	0	6	No_Report	Stim	9999
812.855709	0	6	No_Report	Eval	9999
815.022324	0	2	Report	Stim	-1
822.346799	0	2	Report	Eval	-1
825.021612	0	6	No_Report	Stim	9999
832.362758	0	6	No_Report	Eval	9999
835.020905	0	9	Report	Stim	-3
842.34638	0	9	Report	Eval	-3
