onset	duration	color_type	report_type	timing_type	score_eval
35.521027	0	1	Report	Stim	-3
42.845482	0	1	Report	Eval	-3
45.020313	0	8	Report	Stim	2
52.344759	0	8	Report	Eval	2
55.019492	0	7	No_Report	Stim	9999
62.352335	0	7	No_Report	Eval	9999
65.018802	0	1	No_Report	Stim	9999
72.402519	0	1	No_Report	Eval	9999
75.019038	0	9	No_Report	Stim	9999
82.360152	0	9	No_Report	Eval	9999
85.526573	0	2	No_Report	Stim	9999
92.87602	0	2	No_Report	Eval	9999
95.017472	0	2	Report	Stim	4
102.342966	0	2	Report	Eval	4
105.525953	0	1	No_Report	Stim	9999
112.875504	0	1	No_Report	Eval	9999
115.525228	0	6	No_Report	Stim	9999
122.874673	0	6	No_Report	Eval	9999
125.02453	0	2	No_Report	Stim	9999
132.374026	0	2	No_Report	Eval	9999
135.524785	0	4	No_Report	Stim	9999
142.874154	0	4	No_Report	Eval	9999
145.523954	0	5	Report	Stim	3
152.848466	0	5	Report	Eval	3
155.523191	0	2	No_Report	Stim	9999
162.872712	0	2	No_Report	Eval	9999
165.522448	0	3	Report	Stim	3
172.846953	0	3	Report	Eval	3
175.521747	0	8	No_Report	Stim	9999
182.871138	0	8	No_Report	Eval	9999
185.021029	0	3	Report	Stim	-3
192.345402	0	3	Report	Eval	-3
195.020269	0	3	No_Report	Stim	9000
202.370716	0	3	No_Report	Eval	9000
205.020465	0	1	Report	Stim	-3
212.344957	0	1	Report	Eval	-3
215.019674	0	1	No_Report	Stim	9999
222.360866	0	1	No_Report	Eval	9999
225.018947	0	4	Report	Stim	-4
232.343442	0	4	Report	Eval	-4
235.526455	0	7	No_Report	Stim	9999
242.859244	0	7	No_Report	Eval	9999
245.525693	0	4	Report	Stim	2
252.850214	0	4	Report	Eval	2
255.025055	0	6	Report	Stim	2
262.349423	0	6	Report	Eval	2
265.524258	0	6	Report	Stim	4
272.849655	0	6	Report	Eval	4
275.524418	0	8	Report	Stim	3
282.848881	0	8	Report	Eval	3
285.023718	0	5	No_Report	Stim	9999
292.373154	0	5	No_Report	Eval	9999
295.522936	0	1	Report	Stim	-3
302.847381	0	1	Report	Eval	-3
305.522163	0	7	Report	Stim	-3
312.846662	0	7	Report	Eval	-3
315.521459	0	2	Report	Stim	-4
322.845848	0	2	Report	Eval	-4
325.020743	0	5	Report	Stim	-1
332.345097	0	5	Report	Eval	-1
335.020986	0	4	No_Report	Stim	9999
342.361994	0	4	No_Report	Eval	9999
345.021226	0	8	No_Report	Stim	9999
352.362334	0	8	No_Report	Eval	9999
355.020422	0	6	No_Report	Stim	9999
362.361572	0	6	No_Report	Eval	9999
365.527999	0	9	No_Report	Stim	9999
372.877442	0	9	No_Report	Eval	9999
375.018937	0	1	Report	Stim	3
382.343391	0	1	Report	Eval	3
385.018118	0	2	Report	Stim	1
392.342632	0	2	Report	Eval	1
395.025714	0	6	Report	Stim	-3
402.351205	0	6	Report	Eval	-3
405.026006	0	7	Report	Stim	3
412.350389	0	7	Report	Eval	3
415.025245	0	7	No_Report	Stim	9999
422.408023	0	7	No_Report	Eval	9999
425.024492	0	9	No_Report	Stim	9999
432.373928	0	9	No_Report	Eval	9999
435.523692	0	8	No_Report	Stim	9999
442.873131	0	8	No_Report	Eval	9999
445.522931	0	1	No_Report	Stim	9999
452.864045	0	1	No_Report	Eval	9999
455.522171	0	5	No_Report	Stim	9999
462.863284	0	5	No_Report	Eval	9999
465.521417	0	3	Report	Stim	3
472.855196	0	3	Report	Eval	3
475.021692	0	2	No_Report	Stim	9999
482.362804	0	2	No_Report	Eval	9999
485.520844	0	7	No_Report	Stim	9999
492.862008	0	7	No_Report	Eval	9999
495.02013	0	8	Report	Stim	3
502.344625	0	8	Report	Eval	3
505.519342	0	9	Report	Stim	1
512.843782	0	9	Report	Eval	1
515.51858	0	9	No_Report	Stim	9999
522.859733	0	9	No_Report	Eval	9999
525.517868	0	4	No_Report	Stim	9999
532.859971	0	4	No_Report	Eval	9999
535.026474	0	4	Report	Stim	4
542.350874	0	4	Report	Eval	4
545.025716	0	1	No_Report	Stim	9999
552.391827	0	1	No_Report	Eval	9999
555.524921	0	3	No_Report	Stim	9999
562.882692	0	3	No_Report	Eval	9999
565.524099	0	6	No_Report	Stim	9999
572.865185	0	6	No_Report	Eval	9999
575.023379	0	3	Report	Stim	-1
582.34789	0	3	Report	Eval	-1
585.022643	0	5	No_Report	Stim	9999
592.35542	0	5	No_Report	Eval	9999
595.521823	0	8	Report	Stim	1
602.847276	0	8	Report	Eval	1
605.52309	0	2	Report	Stim	-3
612.847523	0	2	Report	Eval	-3
615.022409	0	8	No_Report	Stim	9999
622.363517	0	8	No_Report	Eval	9999
625.021652	0	8	Report	Stim	4
632.346042	0	8	Report	Eval	4
635.52085	0	4	Report	Stim	-2
642.845293	0	4	Report	Eval	-2
645.02013	0	3	No_Report	Stim	9999
