onset	duration	color_type	report_type	timing_type	score_eval
35.5321	0	5	Report	Stim	1
42.856569	0	5	Report	Eval	1
45.023156	0	4	Report	Stim	4
52.347626	0	4	Report	Eval	4
55.522367	0	7	Report	Stim	1
62.846898	0	7	Report	Eval	1
65.021744	0	3	No_Report	Stim	9999
72.38789	0	3	No_Report	Eval	9999
75.021032	0	8	Report	Stim	1
82.345519	0	8	Report	Eval	1
85.521214	0	8	Report	Stim	4
92.854107	0	8	Report	Eval	4
95.520584	0	9	Report	Stim	3
102.845072	0	9	Report	Eval	3
105.520883	0	4	Report	Stim	-4
112.845297	0	4	Report	Eval	-4
115.020162	0	9	No_Report	Stim	9999
122.353028	0	9	No_Report	Eval	9999
125.019501	0	2	Report	Stim	2
132.343988	0	2	Report	Eval	2
135.518759	0	2	Report	Stim	3
142.843149	0	2	Report	Eval	3
145.026367	0	7	No_Report	Stim	9999
152.375908	0	7	No_Report	Eval	9999
155.025718	0	2	Report	Stim	-4
162.35014	0	2	Report	Eval	-4
165.524922	0	9	No_Report	Stim	9999
172.874398	0	9	No_Report	Eval	9999
175.024306	0	6	Report	Stim	-3
182.348729	0	6	Report	Eval	-3
185.523513	0	3	Report	Stim	2
192.849048	0	3	Report	Eval	2
195.532112	0	3	No_Report	Stim	9999
202.865005	0	3	No_Report	Eval	9999
205.523154	0	1	Report	Stim	-4
212.847592	0	1	Report	Eval	-4
215.022422	0	1	No_Report	Stim	9999
222.371963	0	1	No_Report	Eval	9999
225.52167	0	2	Report	Stim	3
232.846134	0	2	Report	Eval	3
235.521029	0	6	Report	Stim	-4
242.845437	0	6	Report	Eval	-4
245.020356	0	1	Report	Stim	-4
252.344783	0	1	Report	Eval	-4
255.019652	0	5	No_Report	Stim	9999
262.394129	0	5	No_Report	Eval	9999
265.518913	0	8	No_Report	Stim	9999
272.851726	0	8	No_Report	Eval	9999
275.526475	0	4	No_Report	Stim	9999
282.909292	0	4	No_Report	Eval	9999
285.525831	0	5	No_Report	Stim	9999
292.859645	0	5	No_Report	Eval	9999
295.026081	0	5	No_Report	Stim	9999
302.408972	0	5	No_Report	Eval	9999
305.525416	0	1	Report	Stim	-4
312.84984	0	1	Report	Eval	-4
315.024742	0	3	No_Report	Stim	9999
322.357488	0	3	No_Report	Eval	9999
325.02399	0	5	Report	Stim	3
332.348524	0	5	Report	Eval	3
335.52324	0	2	No_Report	Stim	9999
342.857057	0	2	No_Report	Eval	9999
345.023627	0	4	Report	Stim	-1
352.348103	0	4	Report	Eval	-1
355.03125	0	3	Report	Stim	3
362.364068	0	3	Report	Eval	3
365.522116	0	6	No_Report	Stim	9999
372.86332	0	6	No_Report	Eval	9999
375.02144	0	9	No_Report	Stim	9999
382.362579	0	9	No_Report	Eval	9999
385.520694	0	7	No_Report	Stim	9999
392.862911	0	7	No_Report	Eval	9999
395.021094	0	9	Report	Stim	9000
402.362235	0	9	Report	Eval	9000
405.520276	0	1	No_Report	Stim	9999
412.861439	0	1	No_Report	Eval	9999
415.01963	0	8	Report	Stim	2
422.344089	0	8	Report	Eval	2
425.018918	0	6	No_Report	Stim	9999
432.360115	0	6	No_Report	Eval	9999
435.026584	0	7	Report	Stim	9000
442.359342	0	7	Report	Eval	9000
445.525755	0	6	No_Report	Stim	9999
452.908665	0	6	No_Report	Eval	9999
455.025185	0	4	No_Report	Stim	9999
462.366236	0	4	No_Report	Eval	9999
465.524383	0	8	Report	Stim	1
472.848921	0	8	Report	Eval	1
475.523651	0	3	No_Report	Stim	9999
482.85655	0	3	No_Report	Eval	9999
