onset	duration	color_type	report_type	timing_type	score_eval
35.539338	0	1	Report	Stim	-3
42.864804	0	1	Report	Eval	-3
45.023062	0	8	Report	Stim	1
52.347452	0	8	Report	Eval	1
55.022359	0	7	No_Report	Stim	9999
62.363438	0	7	No_Report	Eval	9999
65.021597	0	1	No_Report	Stim	9999
72.362799	0	1	No_Report	Eval	9999
75.020944	0	9	No_Report	Stim	9999
82.362092	0	9	No_Report	Eval	9999
85.520201	0	2	No_Report	Stim	9999
92.861342	0	2	No_Report	Eval	9999
95.019483	0	2	Report	Stim	4
102.343916	0	2	Report	Eval	4
105.518786	0	1	No_Report	Stim	9999
112.859884	0	1	No_Report	Eval	9999
115.519075	0	6	No_Report	Stim	9999
122.876892	0	6	No_Report	Eval	9999
125.018403	0	2	No_Report	Stim	9999
132.377217	0	2	No_Report	Eval	9999
135.518573	0	4	No_Report	Stim	9999
142.868048	0	4	No_Report	Eval	9999
145.526289	0	5	Report	Stim	3
152.850698	0	5	Report	Eval	3
155.525579	0	2	No_Report	Stim	9999
162.866725	0	2	No_Report	Eval	9999
165.524875	0	3	Report	Stim	1
172.849352	0	3	Report	Eval	1
175.524164	0	8	No_Report	Stim	9999
182.865255	0	8	No_Report	Eval	9999
185.023497	0	3	Report	Stim	-3
192.347974	0	3	Report	Eval	-3
195.02274	0	3	No_Report	Stim	9999
202.363838	0	3	No_Report	Eval	9999
205.022079	0	1	Report	Stim	-4
212.346559	0	1	Report	Eval	-4
215.021375	0	1	No_Report	Stim	9999
222.362398	0	1	No_Report	Eval	9999
225.020603	0	4	Report	Stim	-4
232.345146	0	4	Report	Eval	-4
235.520881	0	7	No_Report	Stim	9999
242.862067	0	7	No_Report	Eval	9999
245.52015	0	4	Report	Stim	-1
252.8446	0	4	Report	Eval	-1
255.01954	0	6	Report	Stim	-1
262.344025	0	6	Report	Eval	-1
265.518803	0	6	Report	Stim	4
272.843283	0	6	Report	Eval	4
275.51809	0	8	Report	Stim	1
282.842516	0	8	Report	Eval	1
285.025674	0	5	No_Report	Stim	9999
292.358568	0	5	No_Report	Eval	9999
295.525009	0	1	Report	Stim	-3
302.84949	0	1	Report	Eval	-3
305.524213	0	7	Report	Stim	-4
312.848713	0	7	Report	Eval	-4
315.523595	0	2	Report	Stim	-3
322.848015	0	2	Report	Eval	-3
325.022923	0	5	Report	Stim	-2
332.347406	0	5	Report	Eval	-2
335.022218	0	4	No_Report	Stim	9999
342.397577	0	4	No_Report	Eval	9999
345.022463	0	8	No_Report	Stim	9999
352.363658	0	8	No_Report	Eval	9999
355.021803	0	6	No_Report	Stim	9999
362.372195	0	6	No_Report	Eval	9999
365.522019	0	9	No_Report	Stim	9999
372.871529	0	9	No_Report	Eval	9999
375.021391	0	1	Report	Stim	3
382.345869	0	1	Report	Eval	3
385.020684	0	2	Report	Stim	2
392.34516	0	2	Report	Eval	2
395.019973	0	6	Report	Stim	-1
402.344403	0	6	Report	Eval	-1
405.019265	0	7	Report	Stim	3
412.343691	0	7	Report	Eval	3
415.018556	0	7	No_Report	Stim	9999
422.368039	0	7	No_Report	Eval	9999
425.017752	0	9	No_Report	Stim	9999
432.367276	0	9	No_Report	Eval	9999
435.525439	0	8	No_Report	Stim	9999
442.867522	0	8	No_Report	Eval	9999
445.525737	0	1	No_Report	Stim	9999
452.866883	0	1	No_Report	Eval	9999
455.525025	0	5	No_Report	Stim	9999
462.866178	0	5	No_Report	Eval	9999
465.524321	0	3	Report	Stim	3
472.85708	0	3	Report	Eval	3
475.023536	0	2	No_Report	Stim	9999
482.398124	0	2	No_Report	Eval	9999
485.522851	0	7	No_Report	Stim	9999
492.855719	0	7	No_Report	Eval	9999
495.022235	0	8	Report	Stim	2
502.346672	0	8	Report	Eval	2
505.521495	0	9	Report	Stim	3
512.845974	0	9	Report	Eval	3
515.520725	0	9	No_Report	Stim	9999
522.870266	0	9	No_Report	Eval	9999
525.520006	0	4	No_Report	Stim	9999
532.877798	0	4	No_Report	Eval	9999
535.019406	0	4	Report	Stim	4
542.344783	0	4	Report	Eval	4
545.019702	0	1	No_Report	Stim	9999
552.369177	0	1	No_Report	Eval	9999
555.518879	0	3	No_Report	Stim	9999
562.868439	0	3	No_Report	Eval	9999
565.518155	0	6	No_Report	Stim	9999
572.867665	0	6	No_Report	Eval	9999
575.025843	0	3	Report	Stim	1
582.350393	0	3	Report	Eval	1
585.025134	0	5	No_Report	Stim	9999
592.383017	0	5	No_Report	Eval	9999
595.524462	0	8	Report	Stim	-2
602.848941	0	8	Report	Eval	-2
605.524751	0	2	Report	Stim	-3
612.849237	0	2	Report	Eval	-3
615.024008	0	8	No_Report	Stim	9999
622.356898	0	8	No_Report	Eval	9999
625.023374	0	8	Report	Stim	4
632.347854	0	8	Report	Eval	4
635.522634	0	4	Report	Stim	-2
642.8564	0	4	Report	Eval	-2
645.022964	0	3	No_Report	Stim	9999
652.372438	0	3	No_Report	Eval	9999
655.522143	0	7	Report	Stim	-1
662.846698	0	7	Report	Eval	-1
665.021547	0	6	No_Report	Stim	9999
672.37096	0	6	No_Report	Eval	9999
675.020841	0	4	No_Report	Stim	9999
682.370318	0	4	No_Report	Eval	9999
685.020131	0	9	Report	Stim	-3
692.344616	0	9	Report	Eval	-3
695.519371	0	3	No_Report	Stim	9999
702.902202	0	3	No_Report	Eval	9999
705.518634	0	9	Report	Stim	-4
712.843057	0	9	Report	Eval	-4
715.018007	0	7	Report	Stim	-3
722.342466	0	7	Report	Eval	-3
725.025635	0	3	No_Report	Stim	9999
732.358447	0	3	No_Report	Eval	9999
735.024925	0	4	Report	Stim	4
742.349361	0	4	Report	Eval	4
745.024165	0	2	Report	Stim	1
752.349608	0	2	Report	Eval	1
755.0244	0	9	Report	Stim	-1
762.348996	0	9	Report	Eval	-1
765.523717	0	6	Report	Stim	-3
772.848251	0	6	Report	Eval	-3
775.523063	0	5	No_Report	Stim	9999
782.872528	0	5	No_Report	Eval	9999
785.022389	0	5	No_Report	Stim	9999
792.37175	0	5	No_Report	Eval	9999
795.021682	0	9	No_Report	Stim	9999
802.371164	0	9	No_Report	Eval	9999
805.520944	0	5	Report	Stim	2
812.845352	0	5	Report	Eval	2
815.020273	0	7	No_Report	Stim	9999
822.403078	0	7	No_Report	Eval	9999
825.019463	0	5	Report	Stim	-1
832.344034	0	5	Report	Eval	-1
835.018853	0	6	Report	Stim	3
842.344337	0	6	Report	Eval	3
