onset	duration	color_type	report_type	timing_type	score_eval
35.532311	0	5	Report	Stim	-2
42.856388	0	5	Report	Eval	-2
45.022735	0	4	Report	Stim	3
52.347789	0	4	Report	Eval	3
55.522384	0	7	Report	Stim	-2
62.847462	0	7	Report	Eval	-2
65.022216	0	3	No_Report	Stim	9999
72.363004	0	3	No_Report	Eval	9999
75.021006	0	8	Report	Stim	-3
82.346079	0	8	Report	Eval	-3
85.52067	0	8	Report	Stim	4
92.84471	0	8	Report	Eval	4
95.520418	0	9	Report	Stim	2
102.844493	0	9	Report	Eval	2
105.519096	0	4	Report	Stim	-3
112.844161	0	4	Report	Eval	-3
115.018897	0	9	No_Report	Stim	9999
122.376288	0	9	No_Report	Eval	9999
125.018657	0	2	Report	Stim	2
132.342735	0	2	Report	Eval	2
135.525711	0	2	Report	Stim	4
142.850784	0	2	Report	Eval	4
145.025515	0	7	No_Report	Stim	9999
152.367184	0	7	No_Report	Eval	9999
155.0252	0	2	Report	Stim	-3
162.350327	0	2	Report	Eval	-3
165.524932	0	9	No_Report	Stim	9999
172.866614	0	9	No_Report	Eval	9999
175.024732	0	6	Report	Stim	-2
182.348812	0	6	Report	Eval	-2
185.523405	0	3	Report	Stim	1
192.848482	0	3	Report	Eval	1
195.523105	0	3	No_Report	Stim	9999
202.864811	0	3	No_Report	Eval	9999
205.522886	0	1	Report	Stim	-1
212.846889	0	1	Report	Eval	-1
215.021617	0	1	No_Report	Stim	9999
222.363435	0	1	No_Report	Eval	9999
225.52132	0	2	Report	Stim	2
232.84636	0	2	Report	Eval	2
235.521033	0	6	Report	Stim	-2
242.845187	0	6	Report	Eval	-2
245.019854	0	1	Report	Stim	-4
252.344987	0	1	Report	Eval	-4
255.019572	0	5	No_Report	Stim	9999
262.368721	0	5	No_Report	Eval	9999
265.519323	0	8	No_Report	Stim	9999
272.868403	0	8	No_Report	Eval	9999
275.51802	0	4	No_Report	Stim	9999
282.868075	0	4	No_Report	Eval	9999
285.526141	0	5	No_Report	Stim	9999
292.866876	0	5	No_Report	Eval	9999
295.025891	0	5	No_Report	Stim	9999
302.366683	0	5	No_Report	Eval	9999
305.524554	0	1	Report	Stim	-3
312.849636	0	1	Report	Eval	-3
315.024418	0	3	No_Report	Stim	9999
322.365094	0	3	No_Report	Eval	9999
325.024142	0	5	Report	Stim	2
332.348236	0	5	Report	Eval	2
335.522759	0	2	No_Report	Stim	9999
342.864502	0	2	No_Report	Eval	9999
345.02258	0	4	Report	Stim	1
352.346662	0	4	Report	Eval	1
355.02132	0	3	Report	Stim	2
362.34646	0	3	Report	Eval	2
365.520987	0	6	No_Report	Stim	9999
372.871052	0	6	No_Report	Eval	9999
375.02086	0	9	No_Report	Stim	9999
382.369935	0	9	No_Report	Eval	9999
385.519533	0	7	No_Report	Stim	9999
392.869542	0	7	No_Report	Eval	9999
395.019326	0	9	Report	Stim	-4
402.344415	0	9	Report	Eval	-4
405.518938	0	1	No_Report	Stim	9999
412.867994	0	1	No_Report	Eval	9999
415.017749	0	8	Report	Stim	-4
422.342857	0	8	Report	Eval	-4
425.025892	0	6	No_Report	Stim	9999
432.367552	0	6	No_Report	Eval	9999
