onset	duration	color_type	report_type	timing_type	score_eval
35.530623	0	1	Report	Stim	-2
42.855074	0	1	Report	Eval	-2
45.021601	0	8	Report	Stim	-1
52.346079	0	8	Report	Eval	-1
55.020965	0	7	No_Report	Stim	9999
62.36211	0	7	No_Report	Eval	9999
65.020257	0	1	No_Report	Stim	9999
72.361334	0	1	No_Report	Eval	9999
75.019477	0	9	No_Report	Stim	9999
82.360694	0	9	No_Report	Eval	9999
85.518809	0	2	No_Report	Stim	9999
92.860957	0	2	No_Report	Eval	9999
95.020134	0	2	Report	Stim	4
102.344619	0	2	Report	Eval	4
105.519388	0	1	No_Report	Stim	9000
112.860446	0	1	No_Report	Eval	9000
115.518671	0	6	No_Report	Stim	9999
122.859836	0	6	No_Report	Eval	9999
125.034677	0	2	No_Report	Stim	9999
132.375774	0	2	No_Report	Eval	9999
135.525603	0	4	No_Report	Stim	9000
142.875085	0	4	No_Report	Eval	9000
145.524817	0	5	Report	Stim	3
152.849299	0	5	Report	Eval	3
155.524127	0	2	No_Report	Stim	9999
162.873569	0	2	No_Report	Eval	9999
165.523483	0	3	Report	Stim	-2
172.847885	0	3	Report	Eval	-2
175.522774	0	8	No_Report	Stim	9000
182.863922	0	8	No_Report	Eval	9000
185.022104	0	3	Report	Stim	-3
192.347537	0	3	Report	Eval	-3
195.022399	0	3	No_Report	Stim	9000
202.363493	0	3	No_Report	Eval	9000
205.021646	0	1	Report	Stim	9000
212.371089	0	1	Report	Eval	9000
215.020985	0	1	No_Report	Stim	9999
222.362133	0	1	No_Report	Eval	9999
225.02855	0	4	Report	Stim	-3
232.353092	0	4	Report	Eval	-3
235.519485	0	7	No_Report	Stim	9999
242.860613	0	7	No_Report	Eval	9999
245.518828	0	4	Report	Stim	-2
252.843239	0	4	Report	Eval	-2
255.018084	0	6	Report	Stim	-1
262.350932	0	6	Report	Eval	-1
265.525749	0	6	Report	Stim	4
272.850145	0	6	Report	Eval	4
275.524958	0	8	Report	Stim	-1
282.849455	0	8	Report	Eval	-1
285.024323	0	5	No_Report	Stim	9999
292.358182	0	5	No_Report	Eval	9999
295.524626	0	1	Report	Stim	-4
302.84911	0	1	Report	Eval	-4
305.52392	0	7	Report	Stim	-4
312.848403	0	7	Report	Eval	-4
315.523209	0	2	Report	Stim	-3
322.847682	0	2	Report	Eval	-3
325.022475	0	5	Report	Stim	-1
332.346979	0	5	Report	Eval	-1
335.021787	0	4	No_Report	Stim	9999
342.363978	0	4	No_Report	Eval	9999
345.022065	0	8	No_Report	Stim	9000
352.363271	0	8	No_Report	Eval	9000
355.021416	0	6	No_Report	Stim	9999
362.362506	0	6	No_Report	Eval	9999
365.520619	0	9	No_Report	Stim	9999
