onset	duration	color_type	report_type	timing_type	score_eval
35.519482	0	1	Report	Stim	9000
42.885637	0	1	Report	Eval	9000
45.018882	0	8	Report	Stim	2
52.343299	0	8	Report	Eval	2
55.026452	0	7	No_Report	Stim	9999
62.384321	0	7	No_Report	Eval	9999
65.025801	0	1	No_Report	Stim	9999
72.358616	0	1	No_Report	Eval	9999
75.025097	0	9	No_Report	Stim	9999
82.399524	0	9	No_Report	Eval	9999
85.524357	0	2	No_Report	Stim	9999
92.857108	0	2	No_Report	Eval	9999
95.023683	0	2	Report	Stim	4
102.348166	0	2	Report	Eval	4
105.522866	0	1	No_Report	Stim	9999
112.86509	0	1	No_Report	Eval	9999
115.523184	0	6	No_Report	Stim	9999
122.881044	0	6	No_Report	Eval	9999
125.022563	0	2	No_Report	Stim	9999
132.380378	0	2	No_Report	Eval	9999
135.521769	0	4	No_Report	Stim	9999
142.871302	0	4	No_Report	Eval	9999
145.521111	0	5	Report	Stim	3
152.845597	0	5	Report	Eval	3
155.520408	0	2	No_Report	Stim	9999
162.853216	0	2	No_Report	Eval	9999
165.519647	0	3	Report	Stim	1
172.845133	0	3	Report	Eval	1
175.519989	0	8	No_Report	Stim	9999
182.869384	0	8	No_Report	Eval	9999
185.019256	0	3	Report	Stim	-3
192.343802	0	3	Report	Eval	-3
195.01861	0	3	No_Report	Stim	9999
202.368088	0	3	No_Report	Eval	9999
205.017905	0	1	Report	Stim	-4
212.343386	0	1	Report	Eval	-4
215.026533	0	1	No_Report	Stim	9999
222.367605	0	1	No_Report	Eval	9999
225.025826	0	4	Report	Stim	-3
232.350305	0	4	Report	Eval	-3
235.525015	0	7	No_Report	Stim	9999
242.86623	0	7	No_Report	Eval	9999
245.524313	0	4	Report	Stim	-1
252.848852	0	4	Report	Eval	-1
255.0237	0	6	Report	Stim	-1
262.348129	0	6	Report	Eval	-1
265.522957	0	6	Report	Stim	4
272.847385	0	6	Report	Eval	4
275.522249	0	8	Report	Stim	-1
282.846737	0	8	Report	Eval	-1
285.02158	0	5	No_Report	Stim	9999
292.371058	0	5	No_Report	Eval	9999
295.52084	0	1	Report	Stim	-3
302.845322	0	1	Report	Eval	-3
305.520128	0	7	Report	Stim	-4
312.845614	0	7	Report	Eval	-4
315.520426	0	2	Report	Stim	-4
322.844905	0	2	Report	Eval	-4
325.028013	0	5	Report	Stim	9000
332.360856	0	5	Report	Eval	9000
335.018984	0	4	No_Report	Stim	9999
342.368527	0	4	No_Report	Eval	9999
345.018289	0	8	No_Report	Stim	9999
352.367818	0	8	No_Report	Eval	9999
355.034293	0	6	No_Report	Stim	9999
362.383707	0	6	No_Report	Eval	9999
365.525218	0	9	No_Report	Stim	9999
372.874636	0	9	No_Report	Eval	9999
375.024548	0	1	Report	Stim	2
382.348961	0	1	Report	Eval	2
385.023842	0	2	Report	Stim	1
392.348323	0	2	Report	Eval	1
395.023091	0	6	Report	Stim	-3
402.347568	0	6	Report	Eval	-3
405.022354	0	7	Report	Stim	3
412.346828	0	7	Report	Eval	3
415.02164	0	7	No_Report	Stim	9999
422.356463	0	7	No_Report	Eval	9999
425.022952	0	9	No_Report	Stim	9999
432.389074	0	9	No_Report	Eval	9999
435.522269	0	8	No_Report	Stim	9999
442.855013	0	8	No_Report	Eval	9999
445.521503	0	1	No_Report	Stim	9999
452.904379	0	1	No_Report	Eval	9999
455.520808	0	5	No_Report	Stim	9999
462.870341	0	5	No_Report	Eval	9999
465.520049	0	3	Report	Stim	1
472.844565	0	3	Report	Eval	1
475.019426	0	2	No_Report	Stim	9999
482.368876	0	2	No_Report	Eval	9999
485.518722	0	7	No_Report	Stim	9999
492.859885	0	7	No_Report	Eval	9999
495.026397	0	8	Report	Stim	1
502.350883	0	8	Report	Eval	1
505.525585	0	9	Report	Stim	2
512.85009	0	9	Report	Eval	2
515.525876	0	9	No_Report	Stim	9999
522.875333	0	9	No_Report	Eval	9999
525.525244	0	4	No_Report	Stim	9999
532.87472	0	4	No_Report	Eval	9999
535.024571	0	4	Report	Stim	4
542.348996	0	4	Report	Eval	4
545.023816	0	1	No_Report	Stim	9999
552.373346	0	1	No_Report	Eval	9999
555.523078	0	3	No_Report	Stim	9999
562.855933	0	3	No_Report	Eval	9999
565.522345	0	6	No_Report	Stim	9999
572.888557	0	6	No_Report	Eval	9999
575.021738	0	3	Report	Stim	-2
582.346097	0	3	Report	Eval	-2
585.021035	0	5	No_Report	Stim	9999
592.370516	0	5	No_Report	Eval	9999
595.52023	0	8	Report	Stim	9000
602.861352	0	8	Report	Eval	9000
605.519572	0	2	Report	Stim	9000
612.877399	0	2	Report	Eval	9000
615.018915	0	8	No_Report	Stim	9999
622.352661	0	8	No_Report	Eval	9999
625.019208	0	8	Report	Stim	4
632.343643	0	8	Report	Eval	4
635.518402	0	4	Report	Stim	-3
642.842946	0	4	Report	Eval	-3
645.026127	0	3	No_Report	Stim	9999
652.375608	0	3	No_Report	Eval	9999
655.525387	0	7	Report	Stim	-2
662.850867	0	7	Report	Eval	-2
665.025644	0	6	No_Report	Stim	9999
672.375194	0	6	No_Report	Eval	9999
675.025007	0	4	No_Report	Stim	9999
682.374417	0	4	No_Report	Eval	9999
685.024287	0	9	Report	Stim	-2
692.348736	0	9	Report	Eval	-2
695.523487	0	3	No_Report	Stim	9999
702.873033	0	3	No_Report	Eval	9999
705.522846	0	9	Report	Stim	-4
712.847272	0	9	Report	Eval	-4
715.022176	0	7	Report	Stim	-4
722.34766	0	7	Report	Eval	-4
725.022472	0	3	No_Report	Stim	9999
732.363614	0	3	No_Report	Eval	9999
735.021759	0	4	Report	Stim	1
742.346243	0	4	Report	Eval	1
745.021056	0	2	Report	Stim	-1
752.345541	0	2	Report	Eval	-1
755.020303	0	9	Report	Stim	1
762.344828	0	9	Report	Eval	1
765.519539	0	6	Report	Stim	-4
772.844014	0	6	Report	Eval	-4
775.518851	0	5	No_Report	Stim	9999
782.859974	0	5	No_Report	Eval	9999
785.018168	0	5	No_Report	Stim	9999
792.359321	0	5	No_Report	Eval	9999
795.025804	0	9	No_Report	Stim	9999
802.375331	0	9	No_Report	Eval	9999
805.525072	0	5	Report	Stim	-4
812.84959	0	5	Report	Eval	-4
815.024437	0	7	No_Report	Stim	9999
822.374921	0	7	No_Report	Eval	9999
825.024733	0	5	Report	Stim	-1
832.349144	0	5	Report	Eval	-1
835.024025	0	6	Report	Stim	1
842.348511	0	6	Report	Eval	1
