onset	duration	color_type	report_type	timing_type	score_eval
35.033346	0	2	No_Report	Stim	9999
42.382338	0	2	No_Report	Eval	9999
45.531774	0	8	Report	Stim	-3
52.856788	0	8	Report	Eval	-3
55.523058	0	5	No_Report	Stim	9999
62.864583	0	5	No_Report	Eval	9999
65.52258	0	1	No_Report	Stim	9999
72.864076	0	1	No_Report	Eval	9999
75.022173	0	8	No_Report	Stim	9999
82.363696	0	8	No_Report	Eval	9999
85.521614	0	4	Report	Stim	-4
92.846454	0	4	Report	Eval	-4
95.521089	0	8	No_Report	Stim	9999
102.861719	0	8	No_Report	Eval	9999
105.520653	0	6	Report	Stim	3
112.844456	0	6	Report	Eval	3
115.019202	0	4	Report	Stim	-3
122.344094	0	4	Report	Eval	-3
125.518696	0	7	No_Report	Stim	9999
132.876829	0	7	No_Report	Eval	9999
135.018289	0	3	Report	Stim	-3
142.343206	0	3	Report	Eval	-3
145.026136	0	9	Report	Stim	-4
152.350992	0	9	Report	Eval	-4
155.025659	0	8	Report	Stim	2
162.350525	0	8	Report	Eval	2
165.025177	0	7	No_Report	Stim	9999
172.365675	0	7	No_Report	Eval	9999
175.52457	0	8	Report	Stim	9000
182.881803	0	8	Report	Eval	9000
185.024215	0	8	No_Report	Stim	9999
192.364717	0	8	No_Report	Eval	9999
195.522614	0	9	No_Report	Stim	9999
202.880906	0	9	No_Report	Eval	9999
205.022256	0	1	Report	Stim	3
212.34712	0	1	Report	Eval	3
215.521696	0	3	Report	Stim	-3
222.847599	0	3	Report	Eval	-3
225.522222	0	4	Report	Stim	3
232.847134	0	4	Report	Eval	3
235.021768	0	4	No_Report	Stim	9999
242.363301	0	4	No_Report	Eval	9999
245.521184	0	2	Report	Stim	-2
252.846171	0	2	Report	Eval	-2
255.520722	0	9	Report	Stim	-3
262.84469	0	9	Report	Eval	-3
265.020371	0	6	No_Report	Stim	9000
272.369283	0	6	No_Report	Eval	9000
275.518739	0	8	No_Report	Stim	9999
282.868725	0	8	No_Report	Eval	9999
285.018406	0	3	Report	Stim	-3
292.343272	0	3	Report	Eval	-3
295.517853	0	3	Report	Stim	4
302.84277	0	3	Report	Eval	4
305.025781	0	2	Report	Stim	1
312.359025	0	2	Report	Eval	1
315.025295	0	7	Report	Stim	-3
322.35014	0	7	Report	Eval	-3
325.52474	0	7	Report	Stim	4
332.849661	0	7	Report	Eval	4
335.032592	0	9	No_Report	Stim	9999
342.381577	0	9	No_Report	Eval	9999
