onset	duration	color_type	report_type	timing_type	score_eval
35.519092	0	5	Report	Stim	1
42.843636	0	5	Report	Eval	1
45.026758	0	4	Report	Stim	4
52.351238	0	4	Report	Eval	4
55.526071	0	7	Report	Stim	1
62.850545	0	7	Report	Eval	1
65.025343	0	3	No_Report	Stim	9999
72.366541	0	3	No_Report	Eval	9999
75.024623	0	8	Report	Stim	-1
82.350096	0	8	Report	Eval	-1
85.524936	0	8	Report	Stim	4
92.849369	0	8	Report	Eval	4
95.524147	0	9	Report	Stim	3
102.848703	0	9	Report	Eval	3
105.524515	0	4	Report	Stim	-2
112.848988	0	4	Report	Eval	-2
115.023834	0	9	No_Report	Stim	9999
122.364979	0	9	No_Report	Eval	9999
125.023042	0	2	Report	Stim	1
132.347529	0	2	Report	Eval	1
135.522378	0	2	Report	Stim	4
142.84686	0	2	Report	Eval	4
145.021656	0	7	No_Report	Stim	9999
152.371109	0	7	No_Report	Eval	9999
155.020935	0	2	Report	Stim	-1
162.345467	0	2	Report	Eval	-1
165.520247	0	9	No_Report	Stim	9999
172.903052	0	9	No_Report	Eval	9999
175.019567	0	6	Report	Stim	-3
182.344044	0	6	Report	Eval	-3
185.51875	0	3	Report	Stim	-2
192.843301	0	3	Report	Eval	-2
195.518111	0	3	No_Report	Stim	9999
202.86759	0	3	No_Report	Eval	9999
205.526663	0	1	Report	Stim	-3
212.851146	0	1	Report	Eval	-3
215.025973	0	1	No_Report	Stim	9999
222.383863	0	1	No_Report	Eval	9999
225.525237	0	2	Report	Stim	1
232.849728	0	2	Report	Eval	1
235.524595	0	6	Report	Stim	-2
242.849022	0	6	Report	Eval	-2
245.023845	0	1	Report	Stim	3
252.348343	0	1	Report	Eval	3
255.023209	0	5	No_Report	Stim	9000
262.372687	0	5	No_Report	Eval	9000
265.522463	0	8	No_Report	Stim	9999
272.871937	0	8	No_Report	Eval	9999
275.521753	0	4	No_Report	Stim	9999
282.871227	0	4	No_Report	Eval	9999
285.520987	0	5	No_Report	Stim	9999
292.870519	0	5	No_Report	Eval	9999
295.020362	0	5	No_Report	Stim	9999
302.369839	0	5	No_Report	Eval	9999
305.519556	0	1	Report	Stim	-2
312.845035	0	1	Report	Eval	-2
315.019945	0	3	No_Report	Stim	9999
322.36942	0	3	No_Report	Eval	9999
325.01922	0	5	Report	Stim	3
332.343652	0	5	Report	Eval	3
335.518423	0	2	No_Report	Stim	9000
342.867962	0	2	No_Report	Eval	9000
345.026062	0	4	Report	Stim	1
352.350621	0	4	Report	Eval	1
355.025431	0	3	Report	Stim	3
362.349907	0	3	Report	Eval	3
365.524609	0	6	No_Report	Stim	9999
372.874156	0	6	No_Report	Eval	9999
375.023946	0	9	No_Report	Stim	9999
382.373482	0	9	No_Report	Eval	9999
385.523257	0	7	No_Report	Stim	9999
392.872734	0	7	No_Report	Eval	9999
395.023536	0	9	Report	Stim	-3
402.348062	0	9	Report	Eval	-3
405.522763	0	1	No_Report	Stim	9999
412.873248	0	1	No_Report	Eval	9999
415.023164	0	8	Report	Stim	-1
422.347637	0	8	Report	Eval	-1
425.022447	0	6	No_Report	Stim	9000
432.371923	0	6	No_Report	Eval	9000
435.021695	0	7	Report	Stim	2
442.34622	0	7	Report	Eval	2
445.520991	0	6	No_Report	Stim	9999
452.87047	0	6	No_Report	Eval	9999
