onset	duration	color_type	report_type	timing_type	score_eval
35.022988	0	2	No_Report	Stim	9999
42.36411	0	2	No_Report	Eval	9999
45.522288	0	8	Report	Stim	1
52.846751	0	8	Report	Eval	1
55.521628	0	5	No_Report	Stim	9999
62.86271	0	5	No_Report	Eval	9999
65.520928	0	1	No_Report	Stim	9999
72.870417	0	1	No_Report	Eval	9999
75.020269	0	8	No_Report	Stim	9999
82.370772	0	8	No_Report	Eval	9999
85.520644	0	4	Report	Stim	-2
92.845095	0	4	Report	Eval	-2
95.519984	0	8	No_Report	Stim	9999
102.869433	0	8	No_Report	Eval	9999
105.519323	0	6	Report	Stim	-3
112.84484	0	6	Report	Eval	-3
115.019694	0	4	Report	Stim	2
122.344134	0	4	Report	Eval	2
125.518958	0	7	No_Report	Stim	9999
132.868514	0	7	No_Report	Eval	9999
135.018313	0	3	Report	Stim	-1
142.342895	0	3	Report	Eval	-1
145.025998	0	9	Report	Stim	1
152.350548	0	9	Report	Eval	1
155.025322	0	8	Report	Stim	1
162.34984	0	8	Report	Eval	1
165.024667	0	7	No_Report	Stim	9999
172.382575	0	7	No_Report	Eval	9999
175.524033	0	8	Report	Stim	-1
182.848545	0	8	Report	Eval	-1
185.02339	0	8	No_Report	Stim	9999
192.356132	0	8	No_Report	Eval	9999
195.522643	0	9	No_Report	Stim	9999
202.905557	0	9	No_Report	Eval	9999
205.022023	0	1	Report	Stim	2
212.346597	0	1	Report	Eval	2
215.521388	0	3	Report	Stim	1
222.845902	0	3	Report	Eval	1
225.520725	0	4	Report	Stim	4
232.84524	0	4	Report	Eval	4
235.020049	0	4	No_Report	Stim	9999
242.369614	0	4	No_Report	Eval	9999
245.51934	0	2	Report	Stim	2
252.843909	0	2	Report	Eval	2
255.518683	0	9	Report	Stim	1
262.843153	0	9	Report	Eval	1
265.018116	0	6	No_Report	Stim	9999
272.36763	0	6	No_Report	Eval	9999
275.525759	0	8	No_Report	Stim	9999
282.867925	0	8	No_Report	Eval	9999
285.02605	0	3	Report	Stim	-1
292.350646	0	3	Report	Eval	-1
295.525356	0	3	Report	Stim	4
302.849899	0	3	Report	Eval	4
305.024738	0	2	Report	Stim	2
312.349279	0	2	Report	Eval	2
315.032406	0	7	Report	Stim	-3
322.356927	0	7	Report	Eval	-3
325.52345	0	7	Report	Stim	4
332.84795	0	7	Report	Eval	4
335.022767	0	9	No_Report	Stim	9999
342.405666	0	9	No_Report	Eval	9999
345.522133	0	4	No_Report	Stim	9999
352.863308	0	4	No_Report	Eval	9999
355.521399	0	1	Report	Stim	1
362.845985	0	1	Report	Eval	1
365.021765	0	1	Report	Stim	4
372.346315	0	1	Report	Eval	4
375.021121	0	6	Report	Stim	-4
382.345628	0	6	Report	Eval	-4
385.520485	0	6	No_Report	Stim	9999
392.903255	0	6	No_Report	Eval	9999
395.519826	0	3	No_Report	Stim	9999
402.861006	0	3	No_Report	Eval	9999
405.51917	0	6	Report	Stim	-3
412.843682	0	6	Report	Eval	-3
415.018491	0	5	Report	Stim	2
422.342964	0	5	Report	Eval	2
425.517785	0	5	Report	Stim	4
432.842358	0	5	Report	Eval	4
435.02555	0	7	Report	Stim	2
442.350012	0	7	Report	Eval	2
445.024891	0	4	Report	Stim	-1
452.349331	0	4	Report	Eval	-1
455.032562	0	6	No_Report	Stim	9999
462.37368	0	6	No_Report	Eval	9999
465.02351	0	1	No_Report	Stim	9999
472.37308	0	1	No_Report	Eval	9999
475.022909	0	4	No_Report	Stim	9000
482.373353	0	4	No_Report	Eval	9000
485.02319	0	3	No_Report	Stim	9999
492.372656	0	3	No_Report	Eval	9999
495.522551	0	7	No_Report	Stim	9999
502.871996	0	7	No_Report	Eval	9999
505.021923	0	5	No_Report	Stim	9999
512.371436	0	5	No_Report	Eval	9999
515.521228	0	4	No_Report	Stim	9999
522.870669	0	4	No_Report	Eval	9999
525.020546	0	9	Report	Stim	1
532.345116	0	9	Report	Eval	1
535.019942	0	5	Report	Stim	-2
542.344457	0	5	Report	Eval	-2
545.01928	0	8	Report	Stim	-2
552.343732	0	8	Report	Eval	-2
